__label__5(4),"She runs her finger slowly along his chin , as if inspecting it <head>for</head> dust ."
__label__1(1),"Those who thought it would fall to pieces within 5000 miles were confounded , even if those who hoped it would sail the test with BMW-like dependability could hardly crow <head>about</head> its reliability record ."
__label__3(1b)-1,She turned away abruptly and snatched up a glass <head>of</head> champagne as a waiter passed by with a tray of brimming glasses .
__label__1(1),Ruth and David Daniels were looking forward to returning <head>to</head> their house after a year working abroad .
__label__1(1),"The kitchen , quarry-tiled , looked out onto a courtyard paved <head>in</head> red brick with various evergreen shrubs in tubs ."
__label__10(7),Jail chiefs have been told a prisoner snatched the keys <head>from</head> a warder who fell asleep on duty .
__label__2(2) __label__3(2a),The shortage of people <head>with</head> adequate training in mathematics is world-wide .
__label__3(3),"There was more in this vein as they turned right , and Mungo realized for the first time that they were actually heading <head>into</head> the forest ."
__label__3(1b),1.21 The plaintiff 's rights in relation to medical examinations <head>by</head> the defendant 's doctor have been redefined in two cases .
__label__1(1),"The perception of the problem will differ , depending on such things as the views and experiences of individuals , and their beliefs <head>about</head> what is or what ought to be ."
__label__8(3),"` From now on , it 's healthy eating , "" she announces <head>to</head> her underwhelmed offspring and insists that they and their father go jogging and serves up watercress soup for tea ."
__label__10(7),Chantal prised herself <head>from</head> D'Arcy 's grasp and found herself eagerly reaching for the receiver .
__label__1(1),"Passers by have been questioned by police in an attempt to discover more about the stubbly , blotchy-faced man who who escaped in a stolen car driven by an accomplice <head>after</head> the latest robbery ."
__label__4(2),A bell tolled <head>above</head> his head .
__label__1(1),Every driveway <head>to</head> the castle was crowded and many of those on foot climbed the boundary walls of the estate and made their way through the policies .
__label__13(5a),"The first option involved simply eliminating <head>through</head> traffic , principally through the use of one-way systems ."
__label__12(10),He says the sun will only shine on him if it rains <head>for</head> at least a month .
__label__6(5),"But I think I resented them both <head>for</head> the same reason , that is , that something was happening to me , or rather to my body , which was completely outside of my own control ."
__label__1(1),"Then , floating <head>at</head> 30,000 feet above the icebergs of the North Atlantic , he was struck by the Great Idea ."
__label__12(6a),"Perhaps it was an omen when the woman on television 's Sport In Question last week , who had joined in the rebuke <head>of</head> his kicking against the French , sent him a good luck telegram on Saturday ."
__label__6(3),"Thus , as a descendant <head>of</head> Aaron , John can lay claim to the title of Priest Messiah ."
__label__9(5),She went out and Nina grimaced <head>at</head> Joe .
__label__4(3)-1,Across the floor a group of nomes swarmed past <head>around</head> the slowly moving bulk of the battery .
__label__4(3)-1,"Once dolphins locate a school of fish , they spread out , some individuals diving down to the school of prey to herd it to the surface by swimming <head>around</head> and under the fish in an ever-tightening formation ."
__label__2(1a),Then he would go and piss <head>in</head> the gutter .
__label__4(3),"So would you please get <head>off</head> my ship before I have you arrested . """
__label__1(1),"The glint from the spear swam <head>in</head> the dark surface of the rock , and , irrelevantly , she noticed her own reflection there -- a vague , just-perceptible shape like a shadow ."
__label__6(2a),"In the hushed silence that followed he scrambled <head>to</head> his feet , his face and neck flushing scarlet ."
__label__3(2),Grimsdale 's eldest daughter cleaned the room briefly with a broom and the rest of the children scurried <head>about</head> the house .
__label__1(1) __label__3(1b),"Sweating with fear she wriggled <head>through</head> the hole , then ducked under the freight car and crawled slowly forward on her belly between the two sets of rails ."
__label__1(1),"If they were relatively inactive and presented their demands through what the councillors defined <head>as</head> the "" proper "" ( private ) channels then their demands rarely secured a favourable response ."
__label__1(1),She saw the quick remorse <head>in</head> Rose 's face and stretched out a hand to her .
__label__3(1b),"Jessamy prized her privacy far too much , she could n't bear to have a pack <head>of</head> journalists prying into every corner of her life ."
__label__1(1),"The light faded , leaves fell , and a fine snow drifted <head>through</head> the air , vanishing below her ."
__label__12(6a),Remember that hypnosis is not a party game to be practised by amateurs for the amusement <head>of</head> themselves or others .
__label__8(2c),"There had been too many films taken , shown on TV , of Franklin D. Hauser departing <head>by</head> Lear jet in the States for yet another destination ."
__label__1(1),"The small , cowled figure shuffled <head>towards</head> him ."
__label__4(3),The peanut farmer captivated America <head>with</head> his Colgate smile but he was a different sight three years into his presidency when he took part in a six-mile road race .
__label__1(1),"He felt safe with Jordan , and for this reason viciously pushed all thoughts <head>about</head> Zambia to the back of his mind ."
__label__9(7),"Alice cooked herself eggs , drank tea , and washed herself <head>in</head> cold water , standing in the bath ."
__label__3(1b),"I remembered the disintegrating pile <head>of</head> champagne glasses in the Science Museum , only four years earlier ."
__label__11(6),"In October , while high on the drug crack , he raped and robbed a 17-year-old girl <head>at</head> knifepoint ."
__label__2(1a),"Another gang fired a pistol <head>through</head> the window of a hostel in Poettmes , narrowly missing an Albanian family ."
__label__5(3a),"Next , pack the nose <head>with</head> cotton wool or gauze and make sure that you inform the referee in subsequent fights that you sustained this injury ."
__label__2(2),Ace slammed a magazine <head>into</head> her finished gun .
__label__12(9)-1,"In the past the normal essay was handed in complete in final draft , and marked with a grade and a few sentences of comment <head>from</head> the teacher ."
__label__1(1),"The old lady hobbled <head>along</head> the line again , pausing almost for half a minute each in front of a besuited man and the slovenly individual with the studded ear ."
__label__1(1),Music drifted <head>from</head> open windows and traffic droned down the King 's Road .
__label__9(7),"` Let 's be honest <head>with</head> each other , "" he said ."
__label__1(1),I phoned Graham <head>at</head> work .
__label__3(2)-1,"With a sob , Theda flung her arms <head>about</head> his neck and buried her face in his shoulder ."
__label__5(4),"The institute has also made two other automatic welders for pipeline builders , and a device <head>for</head> wet underwater welding appropriately called ` Neptune "" ."
__label__15(3c),"Unfortunately , the funboards people tend to classify their level <head>by</head> the type of board they sail rather than how well they sail it ."
__label__2(1a),"One of the cheap cigars to which she was addicted burns ignored between her fingers , the skin <head>of</head> her face dragging down with indifference ."
__label__12(6a),"Another dismissed Cabinet minister , Mr Biffen is a frequent critic <head>of</head> Mrs Thatcher 's tone and of the government 's preference for tax cuts over greater spending on the social services ."
__label__1(1),"The sun sparkled <head>on</head> the plates and , wet-haired from the pool , the children were being unusually helpful in the kitchen ."
__label__2(1a),"He disputed the design of the trick box produced by Stolley and Evans , and the case went to the House of Lords , who found <head>against</head> him ."
__label__12(6a),"Accordingly , he begins his Gospel with the story of the baptism <head>of</head> Jesus ."
__label__11(6),"The Estonians require a language test before full civil rights are granted , to the dismay <head>of</head> their Russian-speaking population ."
__label__4(3),"He , in turn , leapt about three feet <head>off</head> the armchair and made a lightning bolt for the door , which unfortunately was closed ."
__label__6(4a),A second line of attack is that the proposed harmonizing measure is inadequate <head>in</head> scope .
__label__1(1),A poem for Lucy was a message in a bottle hurled <head>into</head> a turquoise ocean .
__label__3(2),<head>Behind</head> the cadets marched three hundred uniformed women soldiers of the army .
__label__1(1),"The Upper Bann MP said unionists wanted Mr Hume to end his dialogue <head>with</head> Sinn Fein , before any fresh talks could be considered ."
__label__2(1a),Noseir was shot and seriously injured <head>by</head> a US Postal Service police officer whilst attempting to escape the scene .
__label__4(3)-1,"The route was officially kept secret , but a Greenpeace ship shadowed the freighter through the Atlantic Ocean and <head>around</head> the Cape of Good Hope ."
__label__1(1),"There was amusement <head>in</head> Jake 's voice , but there was something else as well ."
__label__6(3),"The schoolmaster <head>of</head> St. Andrews was ambitious ` and aspires eagerly to the dignity of being professor of humanity in this university "" ."
__label__8(7),There is unfortunately no obvious way of writing an expression <head>for</head> the energy in the simultaneous presence of all the charges .
__label__9(5),The shares had just started to recover on faint hopes <head>of</head> a busy festive season .
__label__4(3),"Pieper is quite frank about buying customer base , the result he anticipates <head>from</head> these other joint ventures ."
__label__4(1c),Sunlight flickered <head>through</head> the trees
__label__3(1b),I have already referred to the fact that the need to move the children had been precipitated by the announcement <head>by</head> the friends of the family with whom the children were staying that they could not keep the children any longer .
__label__1(1),"That book portrayed her <head>as</head> an insecure child , who had overcome her unhappiness at the time of her mother 's elopement by zealously nursing her younger brother ."
__label__1(1),"` It would n't be wise to communicate <head>with</head> him in the usual way while he 's there . """
__label__1(1),"They even searched <head>between</head> the sheets and under the mattresses , and gave no answer when she asked what they were looking for ."
__label__8(3),"She also knew that she should have reported the foul to Mike , who would then make an official complaint <head>to</head> the umpire , but she was too angry ."
__label__1(1),Chemicals gurgle <head>down</head> a drain straight into Hong Kong 's sewers .
__label__4(3),"The servants <head>from</head> the house moved unobtrusively among them , removing dirty plates , offering more glasses of the delicious cup , tinkling with ice and decorated with cherries and cucumber and sprigs of borage ."
__label__1(1),"A pipeline meanders <head>among</head> the springs , collecting steam for distribution to rows of neat houses ."
__label__2(1a),"Benny reached forward and twitched the hem <head>of</head> Richmann 's jacket aside , so that Ace could see the Steyr in its shoulder holster ."
__label__1(1),Even the birds which had swarmed <head>across</head> the sky had disappeared .
__label__4(3),"Sipping her milky coffee <head>from</head> a thick cup , she resolved to find out ."
__label__2(1a),"Into the nape <head>of</head> the neck of the youngest , who was lying on his stomach with part of his spine exposed , the flesh and muscle ripped away by the 9mm bullet ."
__label__2(2),"For although executions <head>before</head> English crowds ended in 1868 , it was not until 1939 that France decided to follow suit and withdraw the scaffold behind prison walls ."
__label__1(1),Served with gas central heating the property combines space <head>with</head> a convenient setting in landscaped communal gardens .
__label__2(2),"The higher grades of employee were supplied , as was the custom <head>with</head> many firms , with shiny , new company cars ."
__label__3(2),He fell over things he avoided <head>in</head> daytime like stones and bushes .
__label__1(1),"A tray , divided into small partitions , lined <head>in</head> blue velvet , lay empty ."
__label__1(1),How could she be concerned <head>about</head> the choice of jam ?
__label__4(3a),The court heard how he intended to use the drug to help him relax while filming <head>for</head> HTV in South Wales .
__label__12(6a),Facts : pleaded guilty to being concerned in the fraudulent evasion <head>of</head> the importation of a controlled drug .
__label__1(1),He had withdrawn <head>behind</head> his shield of mysterious self-possession .
__label__4(3),"But then the man wanted to try some town driving he pulled over on Brantwood Rise , got the gun <head>from</head> his briefcase , and escaped with the vehicle , worth twenty seven thousand pounds"
__label__5(1d)-1,Westbourne estimated the chances of escape <head>through</head> the kitchen .
__label__7(5),Individuals <head>in</head> one group in the morning may have joined another group some 10 kilometres ( 7 miles ) distant by the afternoon or next day .
__label__1(1),"There is no question but that the Romans perceived Jesus <head>as</head> a military and political figure , and dealt with him strictly according to that perception ."
__label__10(7),German withdrawal <head>from</head> EFA project
__label__6(3a),She now hurried <head>round</head> the corner and into the yard and there she knocked on the back staircase door .
__label__14(6),"And I 'd swear <head>to</head> that on a stack of any books you consider sufficiently sacred , even if they burn my hypothetical fingers . """
__label__17(8),BRITISH competitors achieved their best results for many years in the French Olympic Classes regatta which concluded <head>on</head> Saturday at Hyeres .
__label__11(6),"What the development of state farms has meant is the demise <head>of</head> the peasant plot based on unpaid family labour , the reduction of seasonal employment and a growth in proletarianisation ."
__label__6(2b),Summerbee struck right on the stroke of half-time to set up a clash with France impressive 3-0 winners <head>over</head> Portugal in the final tomorrow .
__label__3(1b),"It alleges ` untrue and defamatory "" allegations <head>by</head> Mr Branson and Virgin ."
__label__3(2),Suddenly Lee saw the exhaustion in the folds of skin <head>beneath</head> her mother 's eyes .
__label__6(3),"He was supported in this view by Mountbatten , who , with his experience as Supreme Commander South-East Asia and Viceroy <head>of</head> India , believed that such a course was desirable for efficiency 's sake and was practicable ."
__label__8(7),' Paul gives four words describing the effect of prophecy : Vine 's expository dictionary gives the following definitions <head>for</head> each one .
__label__1(1),Angle the condensation tray to that the water does n't drip <head>onto</head> the leaves and spoil them .
__label__3(1b),A list was always made on these occasions and Pascoe glanced quickly <head>down</head> it .
__label__1(1),The human body produces something like two litres of water vapour in an average night and in cold conditions this can condense <head>inside</head> the filling .
__label__4(3)-1,"People stepped <head>around</head> her as she stood there , debating how much of the tale was true and where Wainfleet had got it ."
__label__1(1),She put out a hand to touch one of the ribbed blue and yellow vases <head>on</head> the marble mantelpiece .
__label__10(7),"After the Glasgow gig , the lads got talking to JERRY from the TEENAGE FANCLUB who came back to pay his respects and nick the beer <head>from</head> their rider ."
__label__9(5),"McEnroe , with his widely-publicised marital problems , looked anything but happy to be here , refusing to answer questions and scowling <head>at</head> photographers ."
__label__8(3),"Then more correspondence and a meeting with some of the people who report <head>to</head> him , to review matters , look at management accounts and discuss staff management ."
__label__10(5a),An urgent warning 's been issued to owners of a make <head>of</head> lawnmower with a potentially lethal fault .
__label__5(4),He sat at the head of the table carefully scrutinising the document in front of him as if it were a religious text which he had to examine <head>for</head> scriptural errors .
__label__9(5),"By combining a variety of ribbons <head>of</head> different colours and widths , you can create spectacular 3-D designs ( see far right ) ."
__label__5(4),"Suddenly Clare 's baby was wearing jeans and a navy nylon anorak , and howling <head>for</head> tough boots like the village boys ' ."
__label__1(1),"In a rallying tone of voice , usually reserved for meetings <head>with</head> his salesmen , he said : ` Here , I 'll make you some coffee and you tell me what happened . """
__label__6(6),Mrs Friar pursed her lips <head>into</head> their accustomed position .
__label__9(5),"When the case came to court , the magistrate evidently decided that it was impossible to say which party was to blame in a scuffle <head>of</head> this sort ."
__label__1(1),"Poor Frederick , it took him two years to get over Alice 's departure <head>to</head> France ."
__label__4(1c),"He stepped closer , and her heart somersaulted in her chest as he reached to cup her hot face in his hands , inspecting her stormy expression <head>through</head> lidded , thoughtful eyes ."
__label__3(3),"His cheerful rubicund face was graver than usual , and when she had ushered him <head>into</head> the dining-room he began without preliminary :"
__label__5(4),Child resistant containers <head>for</head> liquid medications
__label__2(1a),"Tatyana Scholl , the West German who was to win the Miss Bikini ( physique ) class , took time out from her press-ups to waddle around nervously <head>like</head> a weight-lifter eyeing the bar ."
__label__1(1),"Yes , he did envy the affection that flowed <head>between</head> the boy and the old man ."
__label__1(1),He strolled <head>towards</head> the BMW .
__label__12(3),Pre-tax profits after exceptional items slid <head>by</head> 5% to 02m .
__label__1(1),"Before reaching Great End however , follow the main path which veers <head>to</head> the right , down to a broad elevated col called Esk Hause ( 1.25 miles ) ."
__label__1(1),I know everything <head>about</head> you .
__label__1(1),"The Emperor 's veterans , fretting <head>against</head> the injustices of Bourbon France , had welcomed Napoleon 's return and flocked to the Eagles ."
__label__3(1b)-1,"` No , much better recruit your energies , "" said Anthony , just as David returned carrying a jug <head>of</head> hot water and two slices of lemon on a plate ."
__label__8(3),Endill had to move quickly past the cage but managed to whisper a faint goodbye <head>to</head> the Bookman .
__label__5(3a),"Here where the streets are not paved <head>with</head> gold , but with garbage ."
__label__1(1),"Employees qualified for travel expenses while they were commuting <head>between</head> the old and new locations , before moving into accommodation in the new area ."
__label__1(1),"Without really thinking where she was going , she headed blindly <head>towards</head> her room ."
__label__12(3),"Developing countries grew <head>by</head> an average of 4.3% last year , the fastest rate since 1980 , thanks mainly to the boom in world trade ."
__label__1(1),Perspiration sprang <head>through</head> the skin of her body instantaneously .
__label__3(1b),A stream <head>of</head> visitors turned up at the camp .
__label__4(3),"Even so , one naughty specimen , avoiding the fate of its fellows , buzzed <head>around</head> McAllister 's head ."
__label__1(1) __label__3(1b),Daak leapt <head>through</head> the flying shards and into the cockpit .
__label__4(3),"Closing her eyes briefly , she bent her head , clutching the basin <head>with</head> both hands ."
__label__12(6a),"Unmitigated infantile anger , and subsequent envy <head>of</head> what the other possesses , has a murderous quality ."
__label__1(1),"To help him do that , manager Graham Taylor 's best hope of Wright reproducing his Arsenal club form for England will be to let his free spirit roam <head>across</head> Wembley ."
__label__5(3),And people in arrears who had bought <head>at</head> the top of the market could n't sell as their outstanding loan was often more than the value of their property .
__label__1(1),"A ten-minute soak worked wonders on Merrill 's jaded sense of well-being , and when she went down she found the three of them seated <head>around</head> a huge log fire ."
__label__3(2),The shelling and mortaring was still intense as I followed <head>behind</head> the medics .
__label__1(1),Standing astride the Cat 's Back ridge <head>in</head> the Black Mountains with valleys on three sides it 's impossible for your spirits not to soar with the buzzards flying high overhead .
__label__3(2a),He was later reputed to have played a role in the sea battle against the French <head>off</head> Sandwich in 1217 .
__label__1(1),She hurried to the pond and peered <head>among</head> the reeds to see if her friend was visible .
__label__1(1),She let out her pent-up breath in a loud gasp of relief ; then she bent over the handlebars and sent the bike whizzing as fast as she could pedal it <head>across</head> the remaining hundred yards or so of field .
__label__1(1),"Women were empowered to speak <head>about</head> sex , challenging the authority of the experts and drawing attention to their gendered power relations ."
__label__4(3),"Many of the world 's major mining operations are having a disastrous impact on the environment , according to a new report <head>from</head> the Washington-based Worldwatch Institute ."
__label__3(1b),Right : The little stream which flows under Puente Chinoluiz where we found an abundance <head>of</head> fish .
__label__6(4a),"Nevertheless , in the wake of last week 's one-point hike <head>in</head> interest rates , Friday 's Daily Mail commented that Mr Lawson had had little choice but to follow the West German increase ."
__label__5(4),"Housekeeper Anne Jackson told how Mr Elton had turned the sitting room of his $750,000 London flat into an office as he desperately hunted <head>for</head> a new job ."
__label__6(5),"But it was the correct question , courageous , and he admired her <head>for</head> it ."
__label__12(9)-1,The local people took this as a sign of displeasure <head>from</head> the Almighty who was shutting the doors of his house against his sinning congregation .
__label__5(4),The only alternative is to turn to the chapter itself and skim the pages <head>for</head> a clearer insight .
__label__7(5),I grope <head>in</head> the darkness for the phone .
__label__12(6a),The revelation <head>of</head> Germany 's economic vulnerability governed Hitler 's thought .
__label__8(4),Nicola tottered <head>round</head> the table on her high heels and slid her buttocks on to the table .
__label__6(5),"As Warwick are without an official distributor in the UK at present , we contacted the company <head>for</head> their comments ."
__label__1(1) __label__4(2b),"The late Dr. Coulton , in his autobiography , told a tale of a great mathematical teacher <head>at</head> Cambridge who met a candidate in the College court just after the Tripos ."
__label__3(2),"In the evenings , after a dinner collected by the ladies from along the road , we huddled <head>round</head> the fire , playing bridge ."
__label__10(4),Dougal rested the transmitting end of the handset <head>against</head> the speaker of his battery-operated tape recorder .
__label__5(2),"Nearby ewes then ran away , followed by lambs that scampered <head>after</head> their mothers ."
__label__8(3),"She was paying attention <head>to</head> the men 's talk , to the discussion of money , the fall in the price of wool , and the cunning of a certain local landowner 's brutal conditions ."
__label__1(1),"There was rioting and arson <head>at</head> Nottingham and Derby , Worcester and Bath , and finally on 29 October the city centre at Bristol was sacked by an angry mob in the worst riots of the year ."
__label__1(1),Give this girl a job and you 'll have thousands tracking <head>to</head> your door .
__label__1(1),Mr Mason resigned <head>as</head> a Giuliani volunteer when the remarks were published in the Village Voice newspaper .
__label__13(5),"Cover with a damp cloth and iron gently , fusing the woven ribbon <head>to</head> the interfacing ."
__label__12(6a),"But the main reason for this choice is my passionate , unwavering adoration <head>of</head> Brian Clough -- wott a man !"
__label__8(3),"Many licensed dealers ' clients boast <head>to</head> friends of their broker or their "" man in the City "" , who gives them tips ."
__label__9(5),He nodded slowly <head>at</head> Shag .
__label__3(2),"Having escorted Felicity Suvarov <head>around</head> St Mark 's cathedral , Julia had gone back to the Danieli hotel and shared some lunch with her ."
__label__2(1a),"It hisses <head>like</head> a snake , growls like a carnivore and snaps out at its tormenter ."
__label__7(3),The gaunt woman hurled his plastic pistol <head>after</head> him .
__label__3(1b),"Violette , armed only with a sten sub-machine-gun , covered her companions ' retreat <head>through</head> standing corn for twenty minutes until she had no more ammunition , and was taken prisoner ."
__label__2(1a),"Angus slouched <head>like</head> a spoiled brat , nodded and began to tap noisily on the table top with his fingers ."
__label__15(3c),"After detailed examination of the information fields , it was felt that it would be possible to categorise them <head>by</head> type as a basis for selecting areas for further study ."
__label__1(1),"We 've teamed up with XL Records to give away 25 pairs of tickets to the massive Vision rave <head>at</head> Popham Airfield , near Winchester , Hants ."
__label__1(1),My mum was piling tinned ravioli <head>into</head> the trolley .
__label__1(1),The first trials of civilians arrested <head>in</head> Dili at the time of the November massacre opened in Dili on March 16 .
__label__1(1),"It looked as if St Christopher , the patron saint of travellers , had been watching over him and had guided his steps <head>to</head> Longford and Granard ."
__label__6(4),"Income related to Manpower and Education projects increased slightly <head>from</head> $470,371 to $481,405 ."
__label__4(3)-1,"She dashed <head>around</head> the corner , glad to see his dark bulk again ."
__label__4(3),The same social worker wanted Donna taken <head>off</head> us at birth .
__label__6(4a),"The Elves of Nagarythe were numerous and well-versed <head>in</head> sorcery , being descendants of those grim Elves who had followed Aenarion after he took up the Sword of Khaine ."
__label__2(1a),He stowed the globes <head>in</head> a styrofoam case like an over-sized egg box .
__label__1(1),You have to be very careful when prowling <head>along</head> the shelves .
__label__1(1),"Martin Richmond , from Chalford in Gloucestershire , and a friend from London , pedalled <head>through</head> the Himalyas to establish what they believed was a new world altitude cycling record ."
__label__14(6),Allergies <head>to</head> wood dust can develop in staff and consideration should be given to using dust-free sawdust and to the staff wearing masks when handling the dry bedding .
__label__1(1),She drew back the curtains and the sun streamed <head>into</head> the room .
__label__1(1),Duclos mopped his forehead with a handkerchief already soaked <head>in</head> perspiration before looking at the photographs .
__label__1(1),"Stripping off the rest of her wet clothes , she bundled them out on the landing , then irritably turned on the shower and stepped <head>beneath</head> the hot jets ."
__label__6(3),"Jerry Rawlings , who is Chairman of the PNDC and Chief <head>of</head> Defence Staff ."
__label__7(2),So you can see your own name <head>on</head> your garments ?
__label__1(1),I could put all that fear <head>behind</head> me now and get going again .
__label__11(7b),"He had expected a butler or some obsequious manservant , at the least a maid or companion , to welcome them into a room shining <head>with</head> silver and silk carpets ."
__label__12(9)-1,"` I get complaints <head>from</head> the customer """
__label__8(3),"In a brief address <head>to</head> the assembly following his election , Shah said that he would curb all political discrimination ."
__label__4(3)-1,"Swim clear of all the ropes , swim <head>around</head> to the back of the boat , pull the daggerboard down and then simply flip the boat upright again ."
__label__2(1a),"This happened here at Sligo : Owen Bel died in the River Garavogue , speared <head>by</head> Ulstermen , in AD 500 ."
__label__7(5),"It is also seen as significant in the Davies camp that Neil Kinnock , the party leader , is remaining neutral <head>in</head> the contest ."
__label__2(2)-1,It was not sensible <head>for</head> her to contemplate enlarging her domains .
__label__8(4a),"She was brilliant <head>at</head> the job and had a great future . """
__label__1(1),Leo carried the pile of crockery into the kitchen and began to load it <head>into</head> the dishwasher .
__label__1(1),"She trotted <head>along</head> to the kitchen , but when she reached it , she stopped and listened carefully before opening the door ."
__label__1(1),And most teenagers <head>in</head> that age group were worried about AIDS .
__label__1(1),"If using a longer message or saying , you could insert thin decorative lines <head>between</head> each line of text ."
__label__6(4),"Ellen was still arguing <head>with</head> me as Thessy and I climbed in and backfired away , but I was no longer listening ."
__label__6(3),A major assertion <head>of</head> democratic theory is that governments in representative democracies are uniquely sensitive to the preferences of the population .
__label__3(3),As they came up into the May morning he hopped over the ditch and skipped <head>into</head> the long grass as blithe as a squirrel .
__label__1(1),"The murders of 11-year-old Susan Maxwell , abducted near Cornhill-on-Tweed in 1982 , of Caroline Hogg , five , abducted <head>from</head> Portobello in 1983 , and of Sarah Harper , taken from Morley in 1986 , filled parents across the country with equal measures of fear and loathing ."
__label__1(1),The occasion became one of national self-assertion and two months later the whole edifice of Eastern European solidarity was undermined when Hungary allowed East German citizens to exit <head>to</head> Austria via its territory .
__label__1(1),"He jogs <head>to</head> Euston so as to save money , then tries to phone Clarion before he 's stopped panting , but there 's no reply beyond the sound that has lodged in his ear ."
__label__4(3),She copied her costume <head>from</head> a film poster in the bar-tabac in the village .
__label__1(1),"He led Lucien <head>onto</head> a narrow street lined by tiny , dark shops ."
__label__1(1),"<head>Down</head> rushed all the wine and brandy , straight down the side of the mountain so that the king , and his palace , and his wicked minister Milosu were all swept away ."
__label__3(1b),Your voice pursued me <head>down</head> the marble stairway :
__label__3(1b),I scrambled out of the trench and accompanied them <head>through</head> the trees to the farm .
__label__9(5),We knew in 1985 that when we made our preliminary announcement <head>of</head> our results for the previous financial year that we would become technically insolvent.
__label__1(1),"He was with her now skipping <head>along</head> beside her , holding her hand , laughing and chattering , smiling at her with those winsome green eyes ."
__label__4(1c),"Last month , Sobor Press of Moscow launched a two-volume monograph <head>by</head> Valentin Novikov on the Russian painter Ilya Glazunov ( b. 1930 ) at Roy Miles 's gallery in London ."
__label__1(1),The ground outside this principal gate rises <head>along</head> Watling Street and it would seem a most suitable site for a large cemetery .
__label__5(3a),"Their bid was blocked on grounds that seemed contrived : the MMC purported to be worried , eg , that Lonrho might flood Harrods <head>with</head> nylon sheets made by one of its subsidiaries ."
__label__6(4a),"The last viceroyalty was thus conceived -- by , of all people , a Labour prime minister , but one , it must be remembered , who was at Haileybury -- as a supreme test of British adeptness <head>in</head> the gentlemanly art of leadership ."
__label__13(5),The mutton was abandoned on the table while the duke 's staff gathered about a map pinned <head>to</head> the dining room wall .
__label__13(6b),"I used to laugh at her hair , you know , and that was extremely unkind <head>of</head> me ."
__label__4(3),"Fishing boats , barges and lighters were busy around the ships , full of men smashing the ice <head>with</head> picks , hammers and mallets ."
__label__3(3),"New Zealand 's previous Labour government found itself unable to complete the job of economic liberalisation , and its members bickered <head>among</head> themselves ."
__label__2(1a),"` You 'd better help Betty load the stuff <head>in</head> the car . """
__label__10(7),"If the Romanists did not destroy Ulster by forcing its people into a united papist Ireland , then God surely would as a punishment for departing <head>from</head> his standards ."
__label__4(3),But with practice the student will be able to lift his feet <head>off</head> the floor .
__label__14(6),"I had an addiction <head>to</head> heroin , thanks to Seth , too . """
__label__7(5),Women have proved to be astute <head>in</head> business .
__label__10(7),The oesophagus also receives mucus cleared <head>from</head> the lungs by the ciliary mechanism or by coughing which is also swallowed .
__label__6(4),The Williams ' driver 's excellent performance on a drying track at Monza was overshadowed by Berger 's collision <head>with</head> Ferrari team-mate Jean Alesi .
__label__12(6a),The categorisation <head>of</head> countries is re-assessed regularly .
__label__3(3),"Lesley-Anne , 38 , who jetted <head>into</head> Heathrow yesterday from Los Angeles with husband Don Fauntleroy , wants to start a family ."
__label__9(5),"The incomprehensible incantations would cast no spell over him , any more than the tattoo <head>of</head> the spider had glued him forever to his gang ."
__label__12(6a),"Linda had included a copy of the article which her editor had rejected , plus a series of less specific examples detailing withdrawals <head>of</head> smaller sums of money , or where some reinvestment had resulted ."
__label__3(3),"She gave him the number , then put the phone down , crawled <head>into</head> bed and waited ."
__label__13(5),"The fans are equipped with baseball bats and knives ; the club 's symbol , a pelican has a bomb attached <head>to</head> its foot , and this presumably rival supporter has had his eye gouged out ."
__label__5(4),"Instructions can be left by those who wish to donate their bodies <head>for</head> research , although these do not have to be followed by the executors ."
__label__4(4),"If two firms arrange a merger on the basis of meetings <head>between</head> their two senior partners , then its success can be heavily dependent on luck ."
__label__1(1),"Eggs were stolen , the nest blew <head>from</head> its tree in a gale , attempts were made by vandals to cut down and to burn the nesting tree at Loch Garten ."
__label__1(1),"In private , politicians from other countries are becoming increasingly rude <head>about</head> Britain ."
__label__4(2),"I stay local for a night , then climb the ridge <head>above</head> the far side of the fjord , making for Hestefjordur and a view of the big glacier ."
__label__1(1),"Three coffins <head>in</head> the Bell vault at Milton , Kent , depict the development of case decoration between the 1820s and the 1850s ."
__label__1(1),"To keep Tubifex worms , the aquarium must have a layer of mud on the bottom and a supply of fresh-water continuously dripping <head>into</head> the aquarium ."
__label__2(1a),Such migrations developed <head>on</head> the Hungarian plains from the 1850s .
__label__3(1b),"In a culture where sexual metaphors are frequently used to convey racial and political conflict , the Tehuana represents that aspect of Mexico 's indigenous tradition unbowed by centuries <head>of</head> colonial and male rule ."
__label__12(6a),Alison Steadman : plea against slaughter <head>of</head> animals
__label__6(5),"He longed <head>for</head> a drink , and ate the crust of a sandwich ."
__label__3(1b),Tragedy struck as Angela took her usual stroll <head>through</head> a farmer 's field with pekinese Yeng and deerhound Jamie .
__label__1(1),Asa got up and paced restlessly <head>across</head> the room .
__label__1(1),"Lieutenant Shepard Chisango died in police custody in 1991 , after gathering evidence of army poaching and smuggling <head>in</head> Mozambique ."
__label__8(4),"Beth shut her eyes and opened her lungs , the scream reverberating <head>round</head> the house like the cry of a soul in torment ."
__label__1(1),"Its purpose will be to inform interested parties <head>about</head> the company 's history , current activities and production facilities , profiles of key employees and financial performance including current position and anticipated future prospects ."
__label__12(3),Harvests decreased <head>by</head> 21.22 per cent and stock markets registered a annual fall in value of 68 per cent .
